time, battery, grassMean,
164,0.345999,0.97204,
165,0.341999,0.97186,
166,0.337999,0.97168,
167,0.333999,0.9715,
168,0.329999,0.97132,
169,0.325999,0.97114,
170,0.321999,0.97096,
171,0.317999,0.97078,
172,0.313999,0.9706,
173,0.309999,0.97042,
174,0.305999,0.97024,
175,0.301999,0.97006,
176,0.297999,0.970006,
177,0.293999,0.969827,
178,0.289999,0.969647,
179,0.285999,0.969467,
180,0.281999,0.969287,
181,0.277999,0.969107,
182,0.273999,0.968927,
183,0.269999,0.968747,
184,0.265999,0.968567,
185,0.261999,0.968387,
186,0.257999,0.968208,
187,0.253999,0.968028,
188,0.249999,0.967848,
189,0.245999,0.967668,
190,0.241999,0.967488,
191,0.237999,0.967309,
192,0.233999,0.967129,
193,0.229999,0.966949,
194,0.225999,0.966769,
195,0.215999,0.966716,
196,0.211999,0.966663,
197,0.207999,0.966483,
198,0.203999,0.966303,
199,0.199999,0.966124,
200,0.195999,0.965944,
201,0.191999,0.965764,
202,0.187999,0.965584,
203,0.183999,0.965405,
204,0.179999,0.965225,
205,0.175999,0.965045,
206,0.171999,0.964865,
207,0.167999,0.964686,
208,0.163999,0.964506,
209,0.159999,0.964326,
210,0.155999,0.964147,
211,0.151999,0.963967,
212,0.147999,0.963787,
213,0.143999,0.963608,
214,0.139999,0.963428,
215,0.135999,0.963249,
216,0.131999,0.963069,
217,0.127999,0.96289,
218,0.123999,0.96271,
219,0.119999,0.962531,
220,0.115999,0.962353,
221,0.111999,0.962174,
222,0.107999,0.961986,
223,0.103999,0.961798,
224,0.0999987,0.961627,
225,0.0959987,0.961458,
226,0.0919987,0.961289,
227,0.0879987,0.96112,
228,0.0839987,0.960952,
229,0.0799987,0.960785,
230,0.0759987,0.960808,
231,0.0719987,0.960831,
232,0.0679987,0.960854,
233,0.0639987,0.960687,
234,0.0599987,0.96052,
235,0.0559987,0.960353,
236,0.0519987,0.960186,
237,0.0479987,0.960019,
238,0.0439987,0.959852,
239,0.0399987,0.959685,
240,0.0359987,0.959518,
241,0.0319987,0.959352,
242,0.0279987,0.959185,
243,0.0239987,0.9586,
244,0.0539987,0.958624,
245,0.0839987,0.958647,
246,0.113999,0.95867,
247,0.143999,0.958694,
248,0.173999,0.958717,
249,0.203999,0.95874,
250,0.233999,0.958764,
251,0.263999,0.958787,
252,0.293999,0.95881,
253,0.323999,0.958834,
254,0.353999,0.958857,
255,0.383999,0.95888,
256,0.413999,0.958903,
257,0.443999,0.958927,
258,0.473999,0.95895,
259,0.503999,0.958974,
260,0.533999,0.958997,
261,0.563999,0.95902,
262,0.593999,0.959034,
263,0.623999,0.959048,
264,0.653999,0.959062,
265,0.683999,0.959076,
266,0.713998,0.95909,
267,0.743998,0.959104,
268,0.773998,0.959118,
269,0.803998,0.959132,
270,0.833998,0.959146,
271,0.863998,0.95916,
272,0.893998,0.959174,
273,0.923998,0.959188,
274,0.953998,0.959202,
275,0.983998,0.959216,
276,1,0.959229,
277,1,0.959243,
278,0.996,0.959257,
279,0.992,0.959271,
280,0.988,0.959095,
281,0.984,0.958919,
282,0.98,0.958731,
283,0.976,0.958543,
284,0.972,0.958355,
285,0.968,0.958167,
286,0.964,0.957978,
287,0.96,0.957791,
288,0.956,0.957625,
289,0.952,0.957459,
290,0.948,0.957294,
291,0.944,0.957319,
292,0.94,0.957344,
293,0.936,0.95737,
294,0.932,0.957395,
295,0.928,0.957421,
296,0.924,0.957446,
297,0.92,0.957471,
298,0.916,0.957497,
299,0.912,0.957522,
300,0.908,0.957547,
301,0.904,0.957573,
302,0.9,0.957598,
303,0.896,0.957623,
304,0.892,0.957649,
305,0.888,0.957674,
306,0.884,0.957699,
307,0.88,0.957725,
308,0.87,0.95775,
309,0.86,0.957776,
310,0.85,0.957801,
311,0.84,0.957826,
312,0.83,0.957851,
313,0.82,0.957877,
314,0.81,0.957268,
315,0.806,0.957295,
316,0.796,0.956687,
317,0.792,0.956523,
318,0.788,0.956524,
319,0.784,0.956353,
320,0.78,0.956181,
321,0.776,0.95601,
322,0.772,0.956027,
323,0.768,0.955855,
324,0.764,0.955683,
325,0.76,0.955512,
326,0.756,0.95534,
327,0.752,0.955169,
328,0.748,0.954997,
329,0.744,0.954825,
330,0.74,0.954654,
331,0.736,0.954482,
332,0.732,0.954311,
333,0.728,0.95414,
334,0.724,0.953968,
335,0.72,0.953796,
336,0.716,0.953625,
337,0.712,0.953453,
338,0.708,0.953282,
339,0.704,0.953111,
340,0.7,0.952939,
341,0.696,0.952767,
342,0.692,0.952596,
343,0.688,0.952425,
344,0.684,0.952253,
345,0.68,0.952082,
346,0.676,0.95191,
347,0.672,0.951739,
348,0.668,0.951568,
349,0.664,0.951396,
350,0.66,0.951225,
351,0.656,0.951053,
352,0.652,0.951009,
353,0.648,0.950837,
354,0.644,0.950666,
355,0.64,0.950495,
356,0.636,0.950323,
357,0.631999,0.950152,
358,0.627999,0.949986,
359,0.623999,0.94982,
360,0.619999,0.949654,
361,0.615999,0.949488,
362,0.611999,0.949322,
363,0.607999,0.949283,
364,0.603999,0.949117,
365,0.599999,0.948951,
366,0.595999,0.948786,
367,0.591999,0.94862,
368,0.587999,0.948454,
369,0.583999,0.948288,
370,0.579999,0.948249,
371,0.575999,0.948083,
372,0.571999,0.947917,
373,0.567999,0.947751,
374,0.563999,0.947585,
375,0.559999,0.94742,
376,0.555999,0.947254,
377,0.551999,0.947088,
378,0.547999,0.946922,
379,0.543999,0.946756,
380,0.539999,0.946591,
381,0.535999,0.946425,
382,0.531999,0.946259,
383,0.527999,0.946093,
384,0.523999,0.945928,
385,0.519999,0.945762,
386,0.515999,0.945596,
387,0.511999,0.945431,
388,0.507999,0.945265,
389,0.503999,0.945099,
390,0.499999,0.944934,
391,0.495999,0.944768,
392,0.491999,0.944602,
393,0.487999,0.944563,
394,0.483999,0.944587,
395,0.479999,0.944548,
396,0.475999,0.944572,
397,0.471999,0.944597,
398,0.467999,0.944431,
399,0.463999,0.944265,
400,0.459999,0.9441,
401,0.455999,0.94406,
402,0.451999,0.944084,
403,0.447999,0.944108,
404,0.443999,0.944068,
405,0.439999,0.944093,
406,0.435999,0.943927,
407,0.431999,0.943762,
408,0.427999,0.943596,
409,0.423999,0.94343,
410,0.419999,0.94339,
411,0.415999,0.943414,
412,0.411999,0.943438,
413,0.407999,0.943273,
414,0.403999,0.943107,
415,0.399999,0.943067,
416,0.395999,0.942901,
417,0.391999,0.942925,
418,0.387999,0.942887,
419,0.383999,0.942911,
420,0.379999,0.942936,
421,0.375999,0.94296,
422,0.371999,0.942794,
423,0.367999,0.942628,
424,0.363999,0.942589,
425,0.359999,0.942613,
426,0.355999,0.942637,
427,0.351999,0.942661,
428,0.347999,0.942685,
429,0.343999,0.942519,
430,0.339999,0.942354,
431,0.335999,0.942189,
432,0.331999,0.942023,
433,0.327999,0.942047,
434,0.323999,0.942071,
435,0.319999,0.942031,
436,0.315999,0.941992,
437,0.311999,0.942016,
438,0.307999,0.942041,
439,0.303999,0.942065,
440,0.299999,0.942089,
441,0.295999,0.942113,
442,0.291999,0.942138,
443,0.287999,0.942162,
444,0.283999,0.942202,
445,0.279999,0.942242,
446,0.275999,0.942282,
447,0.271999,0.942322,
448,0.267999,0.942362,
449,0.263999,0.942403,
450,0.259999,0.942253,
451,0.255999,0.942229,
452,0.251999,0.942269,
453,0.247999,0.942119,
454,0.243999,0.941969,
455,0.233999,0.941566,
456,0.229999,0.941606,
457,0.225999,0.941456,
458,0.221999,0.941307,
459,0.217999,0.941157,
460,0.213999,0.941007,
461,0.209999,0.940858,
462,0.205999,0.940707,
463,0.201999,0.940558,
464,0.197999,0.940408,
465,0.193999,0.940258,
466,0.189999,0.940108,
467,0.185999,0.939959,
468,0.181999,0.939809,
469,0.177999,0.93966,
470,0.173999,0.93951,
471,0.169999,0.93936,
472,0.165999,0.939211,
473,0.161999,0.939061,
474,0.157999,0.938911,
475,0.153999,0.938762,
476,0.149999,0.938612,
477,0.145999,0.938462,
478,0.141999,0.938313,
479,0.137999,0.938164,
480,0.133999,0.938014,
481,0.129999,0.937864,
482,0.125999,0.937714,
483,0.121999,0.937565,
484,0.117999,0.937415,
485,0.113999,0.937266,
486,0.109999,0.937117,
487,0.105999,0.936967,
488,0.101999,0.936817,
489,0.0979989,0.936668,
490,0.0939989,0.936518,
491,0.0899989,0.936369,
492,0.0859989,0.93622,
493,0.0819989,0.93607,
494,0.0779989,0.936078,
495,0.107999,0.936119,
496,0.137999,0.936159,
497,0.167999,0.9362,
498,0.197999,0.936241,
499,0.227999,0.936281,
500,0.257999,0.936321,
501,0.287999,0.936362,
502,0.317999,0.936402,
503,0.347999,0.936443,
504,0.377999,0.936484,
505,0.407999,0.936525,
506,0.437999,0.936565,
507,0.467999,0.936605,
508,0.497999,0.936608,
509,0.527999,0.936622,
510,0.557999,0.936636,
511,0.587999,0.936649,
512,0.617999,0.936662,
513,0.647999,0.936675,
514,0.677999,0.936689,
515,0.707999,0.936702,
516,0.737999,0.936716,
517,0.767999,0.936729,
518,0.797999,0.936742,
519,0.827999,0.936756,
520,0.857999,0.936769,
521,0.887999,0.936782,
522,0.917999,0.936796,
523,0.947999,0.936809,
524,0.977998,0.936823,
525,1,0.936836,
526,1,0.936849,
527,0.996,0.936673,
528,0.992,0.936496,
529,0.988,0.936319,
530,0.984,0.936143,
531,0.98,0.935966,
532,0.976,0.935789,
533,0.972,0.935612,
534,0.968,0.935436,
535,0.964,0.935259,
536,0.96,0.935082,
537,0.956,0.934905,
538,0.952,0.934728,
539,0.948,0.934552,
540,0.944,0.934375,
541,0.94,0.934198,
542,0.936,0.934022,
543,0.932,0.933845,
544,0.928,0.933668,
545,0.924,0.933491,
546,0.92,0.933315,
547,0.916,0.933138,
548,0.912,0.932962,
549,0.908,0.932784,
550,0.904,0.932608,
551,0.9,0.932431,
552,0.896,0.932254,
553,0.892,0.932078,
554,0.888,0.931901,
555,0.884,0.931724,
556,0.88,0.931547,
557,0.876,0.93137,
558,0.872,0.931194,
559,0.868,0.931018,
560,0.864,0.930841,
561,0.86,0.930664,
562,0.856,0.930487,
563,0.852,0.93031,
564,0.842,0.92988,
565,0.838,0.929704,
566,0.834,0.929527,
567,0.83,0.92935,
568,0.826,0.929163,
569,0.822,0.92899,
570,0.818,0.928816,
571,0.814,0.928643,
572,0.81,0.928469,
573,0.806,0.928295,
574,0.802,0.928121,
575,0.798,0.927948,
576,0.794,0.927774,
577,0.79,0.927601,
578,0.786,0.927427,
579,0.782,0.927254,
580,0.778,0.92708,
581,0.774,0.926906,
582,0.77,0.926733,
583,0.766,0.92656,
584,0.762,0.926386,
585,0.758,0.926212,
586,0.754,0.926039,
587,0.75,0.925865,
588,0.746,0.925691,
589,0.742,0.925519,
590,0.737999,0.925345,
591,0.733999,0.925171,
592,0.729999,0.924998,
593,0.725999,0.924824,
594,0.721999,0.92465,
595,0.717999,0.924477,
596,0.713999,0.924304,
597,0.709999,0.92413,
598,0.705999,0.923957,
599,0.701999,0.923783,
600,0.697999,0.92361,
601,0.693999,0.923563,
602,0.689999,0.923389,
603,0.685999,0.923203,
604,0.681999,0.923016,
605,0.677999,0.922878,
606,0.673999,0.92274,
607,0.669999,0.922603,
608,0.665999,0.922466,
609,0.661999,0.92233,
610,0.657999,0.922194,
611,0.653999,0.922058,
612,0.649999,0.921923,
613,0.645999,0.921788,
614,0.641999,0.921653,
615,0.637999,0.921519,
616,0.633999,0.921385,
617,0.629999,0.921251,
618,0.625999,0.921237,
619,0.621999,0.921104,
620,0.617999,0.920971,
621,0.613999,0.92102,
622,0.609999,0.921077,
623,0.605999,0.921134,
624,0.595999,0.92069,
625,0.591999,0.920747,
626,0.581999,0.920302,
627,0.577999,0.920359,
628,0.567999,0.919782,
629,0.563999,0.91984,
630,0.553999,0.919264,
631,0.549999,0.919323,
632,0.539999,0.918748,
633,0.535999,0.918807,
634,0.525999,0.918232,
635,0.521999,0.918291,
636,0.511999,0.917716,
637,0.507999,0.917777,
638,0.497999,0.917203,
639,0.493999,0.917263,
640,0.483999,0.91669,
641,0.479999,0.916751,
642,0.469999,0.916178,
643,0.465999,0.91624,
644,0.455999,0.915668,
645,0.451999,0.915729,
646,0.441999,0.915157,
647,0.437999,0.915219,
648,0.427999,0.914648,
649,0.423999,0.914521,
650,0.419999,0.914394,
651,0.415999,0.914267,
652,0.411999,0.91414,
653,0.407999,0.914013,
654,0.403999,0.913885,
655,0.399999,0.913758,
656,0.395999,0.913632,
657,0.391999,0.913504,
658,0.387999,0.913377,
659,0.383999,0.91325,
660,0.379999,0.913123,
661,0.375999,0.912996,
662,0.371999,0.912869,
663,0.367999,0.912742,
664,0.363999,0.912615,
665,0.359999,0.912614,
666,0.355999,0.912487,
667,0.351999,0.91236,
668,0.347999,0.912233,
669,0.343999,0.912106,
670,0.339999,0.911979,
671,0.335999,0.911852,
672,0.331999,0.911725,
673,0.327999,0.911598,
674,0.323999,0.911471,
675,0.319999,0.911344,
676,0.315999,0.911217,
677,0.311999,0.91109,
678,0.307999,0.910963,
679,0.303999,0.910836,
680,0.299999,0.910709,
681,0.295999,0.910582,
682,0.291999,0.910456,
683,0.287999,0.910328,
684,0.283999,0.910201,
685,0.279999,0.910074,
686,0.275999,0.909948,
687,0.271999,0.909821,
688,0.267999,0.909694,
689,0.263999,0.909567,
690,0.259999,0.90944,
691,0.255999,0.909313,
692,0.251999,0.909186,
693,0.247999,0.90906,
694,0.243999,0.908933,
695,0.239999,0.908765,
696,0.235999,0.908597,
697,0.231999,0.908429,
698,0.227999,0.908261,
699,0.223999,0.908094,
700,0.219999,0.907925,
701,0.215999,0.907758,
702,0.211999,0.907716,
703,0.207999,0.907548,
704,0.203999,0.907381,
705,0.199999,0.907213,
706,0.195999,0.907045,
707,0.191999,0.907004,
708,0.187999,0.906836,
709,0.183999,0.906795,
710,0.179999,0.906817,
711,0.169999,0.90684,
712,0.165999,0.906862,
713,0.161999,0.906694,
714,0.157999,0.906526,
715,0.153999,0.906358,
716,0.149999,0.90619,
717,0.145999,0.906023,
718,0.141999,0.905855,
719,0.137999,0.905687,
720,0.133999,0.905519,
721,0.129999,0.905351,
722,0.125999,0.905184,
723,0.121999,0.905016,
724,0.117999,0.904848,
725,0.113999,0.904681,
726,0.109999,0.904513,
727,0.105999,0.904345,
728,0.101999,0.904177,
729,0.0979991,0.90401,
730,0.0939991,0.903842,
731,0.0899991,0.903675,
732,0.0859991,0.903507,
733,0.0819991,0.903339,
734,0.0779991,0.903172,
735,0.0739991,0.903004,
736,0.0699991,0.902837,
737,0.0659991,0.902669,
738,0.0619991,0.902688,
739,0.0919991,0.902711,
740,0.121999,0.902715,
741,0.151999,0.90272,
742,0.181999,0.902724,
743,0.211999,0.902728,
744,0.241999,0.902732,
745,0.271999,0.902736,
746,0.301999,0.90274,
747,0.331999,0.902745,
748,0.361999,0.902749,
749,0.391999,0.902753,
750,0.421999,0.902757,
751,0.451999,0.902762,
752,0.481999,0.902766,
753,0.511999,0.90277,
754,0.541999,0.902774,
755,0.571999,0.902778,
756,0.601999,0.902783,
757,0.631999,0.902787,
758,0.661999,0.902791,
759,0.691999,0.902795,
760,0.721999,0.9028,
761,0.751999,0.902804,
762,0.781999,0.902808,
763,0.811999,0.902812,
764,0.841999,0.902816,
765,0.871999,0.902821,
766,0.901999,0.902825,
767,0.931999,0.902829,
768,0.961999,0.902833,
769,0.991999,0.902838,
770,1,0.902842,
771,1,0.902846,
772,0.996,0.902661,
773,0.992,0.902474,
774,0.988,0.902344,
775,0.984,0.902213,
776,0.98,0.902082,
777,0.976,0.901952,
778,0.972,0.901821,
779,0.968,0.90169,
780,0.964,0.901541,
781,0.96,0.901392,
782,0.956,0.901205,
783,0.952,0.901019,
784,0.948,0.900834,
785,0.944,0.900648,
786,0.94,0.900462,
787,0.936,0.900276,
788,0.932,0.90009,
789,0.928,0.899904,
790,0.924,0.899718,
791,0.92,0.89956,
792,0.916,0.899453,
793,0.912,0.899345,
794,0.908,0.899186,
795,0.904,0.899028,
796,0.9,0.89887,
797,0.896,0.898712,
798,0.892,0.898554,
799,0.888,0.898396,
800,0.884,0.898237,
801,0.88,0.898079,
802,0.876,0.897921,
803,0.872,0.897763,
804,0.868,0.897605,
805,0.864,0.897447,
806,0.86,0.897289,
807,0.856,0.897131,
808,0.852,0.896973,
809,0.848,0.896815,
810,0.838,0.896403,
811,0.834,0.896245,
812,0.83,0.896087,
813,0.826,0.895929,
814,0.822,0.895771,
815,0.818,0.895613,
816,0.814,0.895455,
817,0.81,0.895297,
818,0.806,0.895139,
819,0.802,0.894981,
820,0.798,0.894824,
821,0.794,0.894666,
822,0.79,0.894508,
823,0.786,0.894349,
824,0.782,0.894192,
825,0.778,0.894034,
826,0.774,0.893876,
827,0.77,0.893719,
828,0.766,0.89356,
829,0.762,0.893402,
830,0.758,0.893245,
831,0.754,0.893277,
832,0.75,0.893119,
833,0.746,0.893151,
834,0.742,0.892993,
835,0.737999,0.892835,
836,0.733999,0.892678,
837,0.729999,0.89252,
838,0.725999,0.892362,
839,0.721999,0.892204,
840,0.717999,0.892046,
841,0.713999,0.891888,
842,0.709999,0.891731,
843,0.705999,0.891573,
844,0.701999,0.891415,
845,0.697999,0.891258,
846,0.693999,0.8911,
847,0.689999,0.891069,
848,0.685999,0.890883,
849,0.681999,0.890698,
850,0.677999,0.890512,
851,0.673999,0.890517,
852,0.669999,0.890521,
853,0.665999,0.890526,
854,0.661999,0.890341,
855,0.657999,0.890155,
856,0.653999,0.89016,
857,0.649999,0.890165,
858,0.645999,0.889979,
859,0.641999,0.889984,
860,0.637999,0.889798,
861,0.633999,0.889739,
862,0.629999,0.889554,
863,0.625999,0.889369,
864,0.621999,0.889183,
865,0.617999,0.888998,
866,0.613999,0.888812,
867,0.609999,0.888627,
868,0.605999,0.888442,
869,0.601999,0.888257,
870,0.597999,0.888071,
871,0.593999,0.887886,
872,0.589999,0.8877,
873,0.585999,0.887515,
874,0.581999,0.88733,
875,0.577999,0.887145,
876,0.573999,0.886959,
877,0.569999,0.886774,
878,0.565999,0.886588,
879,0.561999,0.886403,
880,0.557999,0.886218,
881,0.553999,0.886033,
882,0.549999,0.885974,
883,0.545999,0.885789,
884,0.541999,0.885603,
885,0.537999,0.885608,
886,0.533999,0.885423,
887,0.529999,0.885238,
888,0.525999,0.885179,
889,0.521999,0.884994,
890,0.517999,0.884999,
891,0.513999,0.884813,
892,0.509999,0.884755,
893,0.505999,0.88476,
894,0.501999,0.884765,
895,0.497999,0.884579,
896,0.493999,0.884394,
897,0.489999,0.884209,
898,0.485999,0.884024,
899,0.481999,0.883839,
900,0.477999,0.883654,
901,0.473999,0.883468,
902,0.469999,0.883283,
903,0.465999,0.883097,
904,0.461999,0.882912,
905,0.457999,0.882728,
906,0.453999,0.882542,
907,0.449999,0.882357,
908,0.445999,0.882234,
909,0.441999,0.882111,
910,0.437999,0.881988,
911,0.433999,0.881866,
912,0.429999,0.881743,
913,0.425999,0.88162,
914,0.421999,0.881497,
915,0.417999,0.881374,
916,0.413999,0.881251,
917,0.409999,0.881128,
918,0.405999,0.881006,
919,0.401999,0.881009,
920,0.397999,0.880887,
921,0.393999,0.880763,
922,0.389999,0.880767,
923,0.385999,0.880645,
924,0.381999,0.880712,
925,0.377999,0.880589,
926,0.373999,0.880466,
927,0.363999,0.880279,
928,0.359999,0.880156,
929,0.355999,0.880034,
930,0.351999,0.879912,
931,0.347999,0.879914,
932,0.343999,0.879917,
933,0.339999,0.879793,
934,0.335999,0.87967,
935,0.331999,0.879548,
936,0.327999,0.879426,
937,0.323999,0.879303,
938,0.319999,0.87918,
939,0.315999,0.879057,
940,0.311999,0.878934,
941,0.307999,0.878812,
942,0.303999,0.87869,
943,0.299999,0.878567,
944,0.295999,0.878444,
945,0.291999,0.878321,
946,0.287999,0.878198,
947,0.283999,0.878076,
948,0.279999,0.877954,
949,0.275999,0.877831,
950,0.271999,0.877708,
951,0.267999,0.877586,
952,0.263999,0.877463,
953,0.259999,0.877341,
954,0.255999,0.877218,
955,0.251999,0.877096,
956,0.247999,0.876973,
957,0.243999,0.87685,
958,0.239999,0.876727,
959,0.235999,0.876605,
960,0.231999,0.876484,
961,0.227999,0.876361,
962,0.223999,0.876238,
963,0.219999,0.876115,
964,0.215999,0.875993,
965,0.211999,0.875871,
966,0.207999,0.875749,
967,0.203999,0.875626,
968,0.199999,0.875503,
969,0.195999,0.875381,
970,0.191999,0.875258,
971,0.187999,0.875136,
972,0.183999,0.875014,
973,0.179999,0.874891,
974,0.175999,0.874769,
975,0.171999,0.874646,
976,0.167999,0.874524,
977,0.163999,0.874401,
978,0.159999,0.874279,
979,0.155999,0.874222,
980,0.151999,0.874163,
981,0.147999,0.874105,
982,0.143999,0.874047,
983,0.139999,0.873988,
984,0.135999,0.87403,
985,0.165999,0.874074,
986,0.195999,0.874117,
987,0.225999,0.874162,
988,0.255999,0.874206,
989,0.285999,0.874249,
990,0.315999,0.874293,
991,0.345999,0.874338,
992,0.375999,0.874381,
993,0.405999,0.874425,
994,0.435999,0.874469,
995,0.465999,0.874513,
996,0.495999,0.874557,
997,0.525999,0.874602,
998,0.555999,0.874645,
999,0.585999,0.874689,
1000,0.615999,0.874733,
1001,0.645999,0.874777,
1002,0.675999,0.874821,
1003,0.705999,0.874865,
1004,0.735999,0.874909,
1005,0.765998,0.874953,
1006,0.795998,0.874996,
1007,0.825998,0.87504,
1008,0.855998,0.875084,
1009,0.885998,0.875129,
1010,0.915998,0.875173,
1011,0.945998,0.875216,
1012,0.975998,0.87526,
1013,1,0.875304,
1014,1,0.875348,
1015,0.996,0.875254,
1016,0.992,0.87516,
1017,0.988,0.875201,
1018,0.984,0.875241,
1019,0.98,0.875282,
1020,0.976,0.875323,
1021,0.972,0.875364,
1022,0.968,0.875377,
1023,0.964,0.87539,
1024,0.96,0.875402,
1025,0.956,0.875261,
1026,0.952,0.875115,
1027,0.948,0.87497,
1028,0.944,0.874823,
1029,0.94,0.874677,
1030,0.936,0.87453,
1031,0.932,0.874384,
1032,0.928,0.874238,
1033,0.924,0.874113,
1034,0.92,0.873987,
1035,0.916,0.874001,
1036,0.912,0.874045,
1037,0.908,0.874088,
1038,0.904,0.874132,
1039,0.9,0.874176,
1040,0.896,0.874221,
1041,0.892,0.874264,
1042,0.888,0.874308,
1043,0.884,0.874162,
1044,0.88,0.874016,
1045,0.876,0.873871,
1046,0.872,0.873725,
1047,0.868,0.873581,
1048,0.864,0.873436,
1049,0.854,0.873038,
1050,0.85,0.872895,
1051,0.846,0.872752,
1052,0.842,0.872609,
1053,0.838,0.872466,
1054,0.834,0.872282,
1055,0.83,0.872097,
1056,0.826,0.871912,
1057,0.822,0.871728,
1058,0.818,0.871595,
1059,0.814,0.871461,
1060,0.81,0.871328,
1061,0.806,0.871195,
1062,0.802,0.871061,
1063,0.798,0.870929,
1064,0.794,0.870796,
1065,0.79,0.870662,
1066,0.786,0.870529,
1067,0.782,0.870396,
1068,0.778,0.870262,
1069,0.774,0.870129,
1070,0.77,0.869997,
1071,0.766,0.869863,
1072,0.762,0.86973,
1073,0.758,0.869597,
1074,0.754,0.869463,
1075,0.75,0.869331,
1076,0.746,0.869198,
1077,0.742,0.869065,
1078,0.737999,0.868932,
1079,0.733999,0.868799,
1080,0.729999,0.868665,
1081,0.725999,0.868533,
1082,0.721999,0.8684,
1083,0.717999,0.868267,
1084,0.713999,0.868134,
1085,0.709999,0.868,
1086,0.705999,0.867867,
1087,0.701999,0.867861,
1088,0.697999,0.867729,
1089,0.693999,0.867596,
1090,0.689999,0.867463,
1091,0.685999,0.86733,
1092,0.681999,0.867197,
1093,0.677999,0.867064,
1094,0.673999,0.866931,
1095,0.669999,0.866798,
1096,0.665999,0.866665,
1097,0.661999,0.866532,
1098,0.657999,0.866399,
1099,0.653999,0.866266,
1100,0.649999,0.866133,
1101,0.645999,0.866,
1102,0.641999,0.865867,
1103,0.637999,0.865734,
1104,0.633999,0.865727,
1105,0.629999,0.865595,
1106,0.625999,0.865462,
1107,0.621999,0.86552,
1108,0.617999,0.865386,
1109,0.613999,0.865253,
1110,0.609999,0.86512,
1111,0.605999,0.864986,
1112,0.601999,0.864853,
1113,0.597999,0.86472,
1114,0.593999,0.864586,
1115,0.589999,0.864453,
1116,0.585999,0.864319,
1117,0.581999,0.864221,
1118,0.577999,0.864122,
1119,0.573999,0.864024,
1120,0.569999,0.863925,
1121,0.565999,0.863838,
1122,0.561999,0.86374,
1123,0.557999,0.863654,
1124,0.553999,0.863555,
1125,0.549999,0.863583,
1126,0.545999,0.863484,
1127,0.541999,0.863575,
1128,0.537999,0.863666,
1129,0.533999,0.863758,
1130,0.529999,0.863785,
1131,0.525999,0.863877,
1132,0.521999,0.863968,
1133,0.517999,0.863995,
1134,0.513999,0.864022,
1135,0.509999,0.864113,
1136,0.505999,0.864204,
1137,0.501999,0.864296,
1138,0.497999,0.864388,
1139,0.493999,0.864479,
1140,0.489999,0.86457,
1141,0.485999,0.864471,
1142,0.481999,0.864562,
1143,0.477999,0.864654,
1144,0.473999,0.864469,
1145,0.469999,0.864475,
1146,0.465999,0.864416,
1147,0.461999,0.864254,
1148,0.457999,0.864093,
1149,0.453999,0.863931,
1150,0.449999,0.863769,
1151,0.445999,0.863733,
1152,0.441999,0.86357,
1153,0.437999,0.863408,
1154,0.433999,0.863247,
1155,0.429999,0.863085,
1156,0.425999,0.862923,
1157,0.421999,0.86276,
1158,0.417999,0.862598,
1159,0.413999,0.862436,
1160,0.409999,0.862275,
1161,0.405999,0.862113,
1162,0.401999,0.861951,
1163,0.397999,0.861789,
1164,0.393999,0.861627,
1165,0.389999,0.861465,
1166,0.385999,0.861303,
1167,0.381999,0.861142,
1168,0.377999,0.861067,
1169,0.373999,0.860904,
1170,0.369999,0.860743,
1171,0.365999,0.86058,
1172,0.361999,0.860419,
1173,0.357999,0.860257,
1174,0.353999,0.860096,
1175,0.349999,0.859933,
1176,0.345999,0.859771,
1177,0.341999,0.859609,
1178,0.337999,0.859447,
1179,0.333999,0.859286,
1180,0.329999,0.859125,
1181,0.325999,0.85894,
1182,0.321999,0.858756,
1183,0.317999,0.858674,
1184,0.313999,0.858705,
1185,0.309999,0.858613,
1186,0.305999,0.858519,
1187,0.301999,0.858427,
1188,0.291999,0.858079,
1189,0.287999,0.857987,
1190,0.283999,0.857895,
1191,0.279999,0.857924,
1192,0.275999,0.858023,
1193,0.271999,0.858122,
1194,0.267999,0.85822,
1195,0.263999,0.858318,
1196,0.259999,0.858417,
1197,0.255999,0.858515,
1198,0.251999,0.858614,
1199,0.247999,0.858713,
1200,0.243999,0.858811,
1201,0.239999,0.858909,
1202,0.235999,0.859007,
1203,0.231999,0.859107,
1204,0.227999,0.859205,
1205,0.223999,0.859304,
1206,0.219999,0.859402,
1207,0.215999,0.859501,
1208,0.211999,0.859598,
1209,0.207999,0.85959,
1210,0.203999,0.859582,
1211,0.199999,0.859554,
1212,0.195999,0.859464,
1213,0.191999,0.859371,
1214,0.187999,0.85928,
1215,0.183999,0.859273,
1216,0.179999,0.859267,
1217,0.175999,0.85926,
1218,0.171999,0.859253,
1219,0.167999,0.859247,
1220,0.163999,0.859342,
1221,0.159999,0.859439,
1222,0.155999,0.859533,
1223,0.151999,0.85963,
1224,0.147999,0.859724,
1225,0.143999,0.85982,
1226,0.173999,0.859918,
1227,0.203999,0.860017,
1228,0.233999,0.860115,
1229,0.263999,0.860214,
1230,0.293999,0.860313,
1231,0.323999,0.860411,
1232,0.353999,0.86051,
1233,0.383999,0.860608,
1234,0.413999,0.860614,
1235,0.443999,0.860695,
1236,0.473999,0.860776,
1237,0.503999,0.860856,
1238,0.533999,0.860936,
1239,0.563999,0.861017,
1240,0.593999,0.861098,
