sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;vx;vy;vz;rollRate;pitchRate;yawRate;
1653318758;423248;1653318758;423336;1653318758;423230;0.325;-0.002676873;0;0;0;-0.02682202;
1653318758;448730;1653318758;448803;1653318758;448709;0.325;-0.002676873;0;0;0;-0.02682202;
1653318758;474298;1653318758;474417;1653318758;474274;0.325;-0.002676874;0;0;0;-0.02682202;
1653318758;501506;1653318758;501571;1653318758;501488;0.325;-0.002676874;0;0;0;-0.02682202;
1653318758;526883;1653318758;526946;1653318758;526865;0.325;-0.002676874;0;0;0;-0.02682202;
1653318758;553363;1653318758;553429;1653318758;553345;0.325;-0.002676875;0;0;0;-0.02682202;
1653318758;578736;1653318758;578794;1653318758;578721;0.325;-0.002676875;0;0;0;-0.02682201;
1653318758;604100;1653318758;604165;1653318758;604083;0.325;-0.002676875;0;0;0;-0.02682201;
1653318758;629502;1653318758;629572;1653318758;629482;0.325;-0.002676875;0;0;0;-0.02682201;
1653318758;654878;1653318758;654940;1653318758;654857;0.325;-0.002676875;0;0;0;-0.02682201;
1653318758;680282;1653318758;680350;1653318758;680262;0.325;-0.002676875;0;0;0;-0.02682201;
1653318758;705674;1653318758;705741;1653318758;705655;0.325;-0.002676875;0;0;0;-0.02682201;
1653318758;731071;1653318758;731133;1653318758;731054;0.325;-0.002676875;0;0;0;-0.02682201;
1653318758;757384;1653318758;757492;1653318758;757350;0.325;-0.002676875;0;0;0;-0.02682201;
1653318758;782850;1653318758;782915;1653318758;782832;0.325;-0.008817594;0;0;0;-0.1088375;
1653318758;808276;1653318758;808356;1653318758;808254;0.325;-0.01200653;0;0;0;-0.1408602;
1653318758;834011;1653318758;834103;1653318758;833982;0.325;-0.0137148;0;0;0;-0.1530711;
1653318758;859479;1653318758;859543;1653318758;859461;0.325;-0.01465434;0;0;0;-0.1575457;
1653318758;885177;1653318758;885265;1653318758;885126;0.325;-0.01518215;0;0;0;-0.1590696;
1653318758;910609;1653318758;910670;1653318758;910591;0.325;-0.01548356;0;0;0;-0.1595118;
1653318758;936067;1653318758;936176;1653318758;936029;0.325;-0.0156578;0;0;0;-0.1595854;
1653318758;961567;1653318758;961631;1653318758;961547;0.325;-0.01575942;0;0;0;-0.1595519;
1653318758;987022;1653318758;987089;1653318758;987001;0.325;-0.01581906;0;0;0;-0.1595003;
1653318759;13682;1653318759;13864;1653318759;13645;0.325;-0.01585423;0;0;0;-0.1594567;
1653318759;39303;1653318759;39367;1653318759;39285;0.325;-0.01587503;0;0;0;-0.1594255;
1653318759;64766;1653318759;64888;1653318759;64723;0.325;-0.01588736;0;0;0;-0.1594048;
1653318759;90413;1653318759;90475;1653318759;90395;0.325;-0.01589468;0;0;0;-0.1593916;
1653318759;115849;1653318759;115916;1653318759;115829;0.325;-0.01589903;0;0;0;-0.1593834;
1653318759;141539;1653318759;141600;1653318759;141521;0.325;-0.01590161;0;0;0;-0.1593783;
1653318759;166926;1653318759;167005;1653318759;166906;0.325;-0.01590315;0;0;0;-0.1593753;
1653318759;192390;1653318759;192474;1653318759;192364;0.325;-0.01590407;0;0;0;-0.1593734;
1653318759;218058;1653318759;218207;1653318759;218025;0.325;-0.01590461;0;0;0;-0.1593723;
1653318759;244152;1653318759;244219;1653318759;244134;0.325;-0.01590494;0;0;0;-0.1593716;
1653318759;269913;1653318759;269986;1653318759;269891;0.325;-0.01590513;0;0;0;-0.1593712;
1653318759;295630;1653318759;295713;1653318759;295596;0.325;-0.01590524;0;0;0;-0.159371;
1653318759;321112;1653318759;321176;1653318759;321095;0.325;-0.01590531;0;0;0;-0.1593709;
1653318759;346525;1653318759;346592;1653318759;346505;0.325;-0.01590535;0;0;0;-0.1593708;
1653318759;376856;1653318759;376946;1653318759;376827;0.325;-0.01590538;0;0;0;-0.1593707;
1653318759;408070;1653318759;408166;1653318759;408038;0.325;-0.01590539;0;0;0;-0.1593707;
1653318759;438736;1653318759;438800;1653318759;438718;0.325;-0.0159054;0;0;0;-0.1593707;
1653318759;465410;1653318759;465477;1653318759;465391;0.325;-0.01590541;0;0;0;-0.1593707;
1653318759;494482;1653318759;494550;1653318759;494464;0.325;-0.01590541;0;0;0;-0.1593706;
1653318759;523394;1653318759;523465;1653318759;523278;0.325;-0.01590541;0;0;0;-0.1593706;
1653318759;553497;1653318759;553580;1653318759;553472;0.325;-0.01590541;0;0;0;-0.1593706;
1653318759;579301;1653318759;579378;1653318759;579278;0.325;-0.01590541;0;0;0;-0.1593706;
1653318759;604622;1653318759;604705;1653318759;604601;0.325;-0.01590541;0;0;0;-0.1593706;
1653318759;634311;1653318759;634373;1653318759;634293;0.325;-0.01590541;0;0;0;-0.1593706;
1653318759;662524;1653318759;662602;1653318759;662501;0.325;-0.01590541;0;0;0;-0.1593706;
1653318759;688001;1653318759;688082;1653318759;687977;0.325;-0.01590541;0;0;0;-0.1593706;
1653318759;713965;1653318759;714028;1653318759;713948;0.325;-0.02030453;0;0;0;-0.2181252;
1653318759;739354;1653318759;739420;1653318759;739336;0.325;-0.02258902;0;0;0;-0.2410657;
1653318759;764786;1653318759;764860;1653318759;764768;0.325;-0.02381281;0;0;0;-0.2498135;
1653318759;790219;1653318759;790323;1653318759;790195;0.325;-0.02448587;0;0;0;-0.253019;
1653318759;815657;1653318759;815731;1653318759;815640;0.325;-0.02486399;0;0;0;-0.2541107;
1653318759;841049;1653318759;841194;1653318759;841030;0.325;-0.02507992;0;0;0;-0.2544275;
1653318759;866591;1653318759;866660;1653318759;866574;0.325;-0.02520474;0;0;0;-0.2544802;
1653318759;896524;1653318759;896631;1653318759;896505;0.325;-0.02527754;0;0;0;-0.2544562;
1653318759;921962;1653318759;922053;1653318759;921944;0.325;-0.02532027;0;0;0;-0.2544192;
1653318759;947610;1653318759;947675;1653318759;947557;0.325;-0.02534546;0;0;0;-0.254388;
1653318759;974776;1653318759;974845;1653318759;974758;0.325;-0.02536036;0;0;0;-0.2543657;
1653318760;5426;1653318760;5527;1653318760;5400;0.325;-0.02536919;0;0;0;-0.2543508;
1653318760;30841;1653318760;30937;1653318760;30824;0.325;-0.02537443;0;0;0;-0.2543413;
1653318760;56129;1653318760;56195;1653318760;56111;0.325;-0.02537755;0;0;0;-0.2543354;
1653318760;82891;1653318760;82979;1653318760;82854;0.325;-0.0253794;0;0;0;-0.2543318;
1653318760;108637;1653318760;108808;1653318760;108619;0.325;-0.0253805;0;0;0;-0.2543296;
1653318760;134017;1653318760;134079;1653318760;133999;0.325;-0.02538116;0;0;0;-0.2543283;
1653318760;159300;1653318760;159384;1653318760;159283;0.325;-0.02538155;0;0;0;-0.2543275;
1653318760;184680;1653318760;184741;1653318760;184653;0.325;-0.02538178;0;0;0;-0.254327;
1653318760;209968;1653318760;210033;1653318760;209951;0.325;-0.02538192;0;0;0;-0.2543267;
1653318760;235253;1653318760;235318;1653318760;235236;0.325;-0.025382;0;0;0;-0.2543266;
1653318760;261070;1653318760;261171;1653318760;261040;0.325;-0.02538205;0;0;0;-0.2543265;
1653318760;286476;1653318760;286543;1653318760;286458;0.325;-0.02538208;0;0;0;-0.2543264;
1653318760;311773;1653318760;311841;1653318760;311755;0.325;-0.0253821;0;0;0;-0.2543264;
1653318760;337206;1653318760;337278;1653318760;337186;0.325;-0.02538211;0;0;0;-0.2543263;
1653318760;363210;1653318760;363288;1653318760;363191;0.325;-0.02538212;0;0;0;-0.2543263;
1653318760;389362;1653318760;389427;1653318760;389345;0.325;-0.02538212;0;0;0;-0.2543263;
1653318760;414794;1653318760;414854;1653318760;414776;0.325;-0.02538212;0;0;0;-0.2543263;
1653318760;440109;1653318760;440172;1653318760;440091;0.325;-0.02538212;0;0;0;-0.2543263;
1653318760;468524;1653318760;468667;1653318760;468504;0.325;-0.02538212;0;0;0;-0.2543263;
1653318760;494369;1653318760;494478;1653318760;494333;0.325;-0.02538212;0;0;0;-0.2543263;
1653318760;520212;1653318760;520291;1653318760;520186;0.325;-0.02538212;0;0;0;-0.2543263;
1653318760;545615;1653318760;545680;1653318760;545597;0.325;-0.02538212;0;0;0;-0.2543263;
1653318760;570940;1653318760;571015;1653318760;570887;0.325;-0.02538212;0;0;0;-0.2543263;
1653318760;596476;1653318760;596548;1653318760;596455;0.325;-0.02538212;0;0;0;-0.2543263;
1653318760;621905;1653318760;621972;1653318760;621884;0.325;-0.02538212;0;0;0;-0.2543263;
1653318760;647758;1653318760;647833;1653318760;647736;0.325;-0.02538212;0;0;0;-0.2543263;
1653318760;673154;1653318760;673235;1653318760;673132;0.325;-0.02538212;0;0;0;-0.2543263;
1653318760;698680;1653318760;698735;1653318760;698666;0.325;-0.02538212;0;0;0;-0.2543263;
1653318760;724031;1653318760;724097;1653318760;724014;0.325;-0.02538212;0;0;0;-0.2543263;
1653318760;749348;1653318760;749388;1653318760;749334;0.325;-0.02538212;0;0;0;-0.2543263;
1653318760;774908;1653318760;774981;1653318760;774887;0.325;-0.02858001;0;0;0;-0.2970373;
1653318760;801285;1653318760;801342;1653318760;801267;0.325;-0.0302407;0;0;0;-0.3137136;
1653318760;827345;1653318760;827405;1653318760;827325;0.325;-0.03113031;0;0;0;-0.3200727;
1653318760;852689;1653318760;852750;1653318760;852672;0.325;-0.03161959;0;0;0;-0.3224029;
1653318760;884423;1653318760;884493;1653318760;884403;0.325;-0.03189446;0;0;0;-0.3231965;
1653318760;909836;1653318760;909906;1653318760;909816;0.325;-0.03205143;0;0;0;-0.3234268;
1653318760;936617;1653318760;936691;1653318760;936571;0.325;-0.03214216;0;0;0;-0.3234651;
1653318760;961952;1653318760;962029;1653318760;961938;0.325;-0.03219508;0;0;0;-0.3234477;
1653318760;987537;1653318760;987658;1653318760;987502;0.325;-0.03222615;0;0;0;-0.3234208;
1653318761;13123;1653318761;13185;1653318761;13105;0.325;-0.03224446;0;0;0;-0.3233981;
1653318761;38490;1653318761;38558;1653318761;38468;0.325;-0.03225529;0;0;0;-0.3233819;
1653318761;63853;1653318761;63915;1653318761;63835;0.325;-0.03226171;0;0;0;-0.3233711;
1653318761;89209;1653318761;89278;1653318761;89190;0.325;-0.03226552;0;0;0;-0.3233642;
1653318761;114620;1653318761;114727;1653318761;114597;0.325;-0.03226779;0;0;0;-0.3233599;
1653318761;139968;1653318761;140031;1653318761;139950;0.325;-0.03226913;0;0;0;-0.3233573;
1653318761;165337;1653318761;165413;1653318761;165317;0.325;-0.03226993;0;0;0;-0.3233557;
1653318761;190760;1653318761;190825;1653318761;190742;0.325;-0.03227041;0;0;0;-0.3233547;
1653318761;216026;1653318761;216093;1653318761;216008;0.325;-0.0322707;0;0;0;-0.3233542;
1653318761;241410;1653318761;241477;1653318761;241390;0.325;-0.03227086;0;0;0;-0.3233538;
1653318761;266784;1653318761;266823;1653318761;266767;0.325;-0.03227096;0;0;0;-0.3233536;
1653318761;292736;1653318761;292813;1653318761;292716;0.325;-0.03227102;0;0;0;-0.3233535;
1653318761;318201;1653318761;318276;1653318761;318180;0.325;-0.03227106;0;0;0;-0.3233534;
1653318761;349114;1653318761;349182;1653318761;349095;0.325;-0.03227108;0;0;0;-0.3233534;
1653318761;377411;1653318761;377480;1653318761;377389;0.325;-0.03227109;0;0;0;-0.3233533;
1653318761;402827;1653318761;402880;1653318761;402811;0.325;-0.0322711;0;0;0;-0.3233533;
1653318761;428280;1653318761;428449;1653318761;428243;0.325;-0.03227111;0;0;0;-0.3233533;
1653318761;453897;1653318761;453957;1653318761;453879;0.325;-0.03227111;0;0;0;-0.3233533;
1653318761;479312;1653318761;479374;1653318761;479294;0.325;-0.03227111;0;0;0;-0.3233533;
1653318761;505066;1653318761;505127;1653318761;505048;0.325;-0.03227111;0;0;0;-0.3233533;
1653318761;530429;1653318761;530493;1653318761;530412;0.325;-0.03227111;0;0;0;-0.3233533;
1653318761;555790;1653318761;555828;1653318761;555777;0.325;-0.03227111;0;0;0;-0.3233533;
1653318761;585845;1653318761;585922;1653318761;585824;0.325;-0.03227111;0;0;0;-0.3233533;
1653318761;616468;1653318761;616531;1653318761;616451;0.325;-0.03227111;0;0;0;-0.3233533;
1653318761;641779;1653318761;641888;1653318761;641757;0.325;-0.03227111;0;0;0;-0.3233533;
1653318761;667257;1653318761;667324;1653318761;667236;0.325;-0.03227111;0;0;0;-0.3233533;
1653318761;693038;1653318761;693098;1653318761;693019;0.325;-0.03227111;0;0;0;-0.3233533;
1653318761;718393;1653318761;718480;1653318761;718372;0.325;-0.03227111;0;0;0;-0.3233533;
1653318761;743793;1653318761;743860;1653318761;743775;0.325;-0.03227111;0;0;0;-0.3233533;
1653318761;769171;1653318761;769231;1653318761;769153;0.325;-0.03227111;0;0;0;-0.3233533;
1653318761;794554;1653318761;794622;1653318761;794535;0.325;-0.03321287;0;0;0;-0.3359314;
1653318761;819975;1653318761;820041;1653318761;819958;0.325;-0.03370193;0;0;0;-0.3408425;
1653318761;845388;1653318761;845473;1653318761;845370;0.325;-0.03396392;0;0;0;-0.3427152;
1653318761;870821;1653318761;870886;1653318761;870803;0.325;-0.03410801;0;0;0;-0.3434014;
1653318761;896222;1653318761;896270;1653318761;896206;0.325;-0.03418896;0;0;0;-0.3436351;
1653318761;921562;1653318761;921606;1653318761;921548;0.325;-0.03423518;0;0;0;-0.3437029;
1653318761;946933;1653318761;947006;1653318761;946914;0.325;-0.0342619;0;0;0;-0.3437142;
1653318761;972343;1653318761;972453;1653318761;972326;0.325;-0.03427749;0;0;0;-0.3437091;
1653318761;997772;1653318761;997834;1653318761;997754;0.325;-0.03428663;0;0;0;-0.3437012;
1653318762;23121;1653318762;23190;1653318762;23102;0.325;-0.03429203;0;0;0;-0.3436945;
1653318762;48427;1653318762;48500;1653318762;48408;0.325;-0.03429522;0;0;0;-0.3436897;
1653318762;73855;1653318762;73918;1653318762;73837;0.325;-0.03429711;0;0;0;-0.3436866;
1653318762;99250;1653318762;99310;1653318762;99232;0.325;-0.03429823;0;0;0;-0.3436845;
1653318762;124602;1653318762;124664;1653318762;124584;0.325;-0.0342989;0;0;0;-0.3436832;
1653318762;149975;1653318762;150040;1653318762;149955;0.325;-0.0342993;0;0;0;-0.3436825;
1653318762;175377;1653318762;175446;1653318762;175356;0.325;-0.03429953;0;0;0;-0.343682;
1653318762;201323;1653318762;201374;1653318762;201308;0.325;-0.03429967;0;0;0;-0.3436817;
1653318762;226777;1653318762;226841;1653318762;226759;0.325;-0.03429975;0;0;0;-0.3436815;
1653318762;252269;1653318762;252416;1653318762;252194;0.325;-0.03429981;0;0;0;-0.3436815;
1653318762;277777;1653318762;277839;1653318762;277758;0.325;-0.03429983;0;0;0;-0.3436814;
1653318762;303196;1653318762;303259;1653318762;303178;0.325;-0.03429985;0;0;0;-0.3436814;
1653318762;328486;1653318762;328552;1653318762;328466;0.325;-0.03429986;0;0;0;-0.3436813;
1653318762;354123;1653318762;354160;1653318762;354109;0.325;-0.03429987;0;0;0;-0.3436813;
1653318762;379458;1653318762;379518;1653318762;379441;0.325;-0.03429987;0;0;0;-0.3436813;
1653318762;408482;1653318762;408566;1653318762;408454;0.325;-0.03429987;0;0;0;-0.3436813;
1653318762;433921;1653318762;433989;1653318762;433903;0.325;-0.03429988;0;0;0;-0.3436813;
1653318762;459301;1653318762;459361;1653318762;459282;0.325;-0.03429988;0;0;0;-0.3436813;
1653318762;484666;1653318762;484706;1653318762;484652;0.325;-0.03429988;0;0;0;-0.3436813;
1653318762;511068;1653318762;511126;1653318762;511051;0.325;-0.03429988;0;0;0;-0.3436813;
1653318762;536512;1653318762;536575;1653318762;536494;0.325;-0.03429988;0;0;0;-0.3436813;
1653318762;561862;1653318762;561924;1653318762;561844;0.325;-0.03429988;0;0;0;-0.3436813;
1653318762;593056;1653318762;593138;1653318762;593028;0.325;-0.03429988;0;0;0;-0.3436813;
1653318762;618458;1653318762;618526;1653318762;618440;0.325;-0.03429988;0;0;0;-0.3436813;
1653318762;643860;1653318762;643922;1653318762;643842;0.325;-0.03429988;0;0;0;-0.3436813;
1653318762;669288;1653318762;669325;1653318762;669273;0.325;-0.03429988;0;0;0;-0.3436813;
1653318762;695116;1653318762;695176;1653318762;695098;0.325;-0.03429988;0;0;0;-0.3436813;
1653318762;720615;1653318762;720680;1653318762;720597;0.325;-0.03429988;0;0;0;-0.3436813;
1653318762;746313;1653318762;746374;1653318762;746295;0.325;-0.03159833;0;0;0;-0.3075994;
1653318762;771823;1653318762;771908;1653318762;771799;0.325;-0.03019539;0;0;0;-0.2935113;
1653318762;797431;1653318762;797500;1653318762;797411;0.325;-0.02944385;0;0;0;-0.2881392;
1653318762;822823;1653318762;822883;1653318762;822806;0.325;-0.02903051;0;0;0;-0.2861707;
1653318762;848196;1653318762;848274;1653318762;848177;0.325;-0.0287983;0;0;0;-0.2855003;
1653318762;873655;1653318762;873717;1653318762;873637;0.325;-0.0286657;0;0;0;-0.2853057;
1653318762;899762;1653318762;899824;1653318762;899744;0.325;-0.02858905;0;0;0;-0.2852733;
1653318762;925158;1653318762;925239;1653318762;925139;0.325;-0.02854434;0;0;0;-0.2852881;
1653318762;950615;1653318762;950687;1653318762;950594;0.325;-0.0285181;0;0;0;-0.2853108;
1653318762;976014;1653318762;976075;1653318762;975996;0.325;-0.02850263;0;0;0;-0.2853299;
1653318763;1367;1653318763;1431;1653318763;1349;0.325;-0.02849348;0;0;0;-0.2853436;
1653318763;26762;1653318763;26829;1653318763;26742;0.325;-0.02848805;0;0;0;-0.2853528;
1653318763;52126;1653318763;52193;1653318763;52108;0.325;-0.02848483;0;0;0;-0.2853586;
1653318763;77475;1653318763;77536;1653318763;77458;0.325;-0.02848292;0;0;0;-0.2853622;
1653318763;102891;1653318763;102958;1653318763;102867;0.325;-0.02848178;0;0;0;-0.2853644;
1653318763;128450;1653318763;128514;1653318763;128429;0.325;-0.02848111;0;0;0;-0.2853658;
1653318763;153871;1653318763;153945;1653318763;153849;0.325;-0.0284807;0;0;0;-0.2853666;
1653318763;179255;1653318763;179325;1653318763;179235;0.325;-0.02848046;0;0;0;-0.2853671;
1653318763;204854;1653318763;204896;1653318763;204837;0.325;-0.02848032;0;0;0;-0.2853674;
1653318763;230129;1653318763;230196;1653318763;230111;0.325;-0.02848023;0;0;0;-0.2853675;
1653318763;255509;1653318763;255587;1653318763;255491;0.325;-0.02848018;0;0;0;-0.2853677;
1653318763;281776;1653318763;281847;1653318763;281737;0.325;-0.02848015;0;0;0;-0.2853677;
1653318763;307151;1653318763;307212;1653318763;307133;0.325;-0.02848013;0;0;0;-0.2853678;
1653318763;334699;1653318763;334765;1653318763;334681;0.325;-0.02848012;0;0;0;-0.2853678;
1653318763;360092;1653318763;360156;1653318763;360074;0.325;-0.02848012;0;0;0;-0.2853678;
1653318763;385871;1653318763;385912;1653318763;385857;0.325;-0.02848011;0;0;0;-0.2853678;
1653318763;411242;1653318763;411302;1653318763;411223;0.325;-0.02848011;0;0;0;-0.2853678;
1653318763;436575;1653318763;436639;1653318763;436557;0.325;-0.02848011;0;0;0;-0.2853678;
1653318763;464267;1653318763;464333;1653318763;464250;0.325;-0.02848011;0;0;0;-0.2853678;
1653318763;491124;1653318763;491218;1653318763;491106;0.325;-0.02848011;0;0;0;-0.2853678;
1653318763;521495;1653318763;521563;1653318763;521456;0.325;-0.02848011;0;0;0;-0.2853678;
1653318763;546933;1653318763;547002;1653318763;546913;0.325;-0.02848011;0;0;0;-0.2853678;
1653318763;572327;1653318763;572410;1653318763;572307;0.325;-0.03391223;0;0;0;-0.3579192;
1653318763;597949;1653318763;598022;1653318763;597928;0.325;-0.03673318;0;0;0;-0.3862467;
1653318763;623424;1653318763;623487;1653318763;623405;0.325;-0.03824433;0;0;0;-0.3970486;
1653318763;649150;1653318763;649243;1653318763;649129;0.325;-0.03907545;0;0;0;-0.4010068;
1653318763;674674;1653318763;674767;1653318763;674654;0.325;-0.03954236;0;0;0;-0.4023549;
1653318763;700183;1653318763;700273;1653318763;700166;0.325;-0.03980899;0;0;0;-0.4027461;
1653318763;725785;1653318763;725851;1653318763;725767;0.325;-0.03996312;0;0;0;-0.4028112;
1653318763;751259;1653318763;751328;1653318763;751241;0.325;-0.04005301;0;0;0;-0.4027815;
1653318763;776802;1653318763;776891;1653318763;776776;0.325;-0.04010577;0;0;0;-0.4027359;
1653318763;802314;1653318763;802375;1653318763;802297;0.325;-0.04013688;0;0;0;-0.4026974;
1653318763;827809;1653318763;827880;1653318763;827790;0.325;-0.04015528;0;0;0;-0.4026698;
1653318763;853298;1653318763;853361;1653318763;853281;0.325;-0.04016619;0;0;0;-0.4026514;
1653318763;878815;1653318763;878902;1653318763;878798;0.325;-0.04017266;0;0;0;-0.4026397;
1653318763;904325;1653318763;904388;1653318763;904307;0.325;-0.04017651;0;0;0;-0.4026324;
1653318763;929783;1653318763;929846;1653318763;929761;0.325;-0.0401788;0;0;0;-0.402628;
1653318763;955245;1653318763;955307;1653318763;955228;0.325;-0.04018016;0;0;0;-0.4026253;
1653318763;981478;1653318763;981543;1653318763;981460;0.325;-0.04018097;0;0;0;-0.4026237;
1653318764;6972;1653318764;7035;1653318764;6955;0.325;-0.04018145;0;0;0;-0.4026227;
1653318764;32439;1653318764;32502;1653318764;32419;0.325;-0.04018174;0;0;0;-0.4026221;
1653318764;57929;1653318764;58000;1653318764;57906;0.325;-0.04018191;0;0;0;-0.4026217;
1653318764;83443;1653318764;83501;1653318764;83427;0.325;-0.04018201;0;0;0;-0.4026215;
1653318764;108939;1653318764;109014;1653318764;108920;0.325;-0.04018207;0;0;0;-0.4026214;
1653318764;134458;1653318764;134524;1653318764;134440;0.325;-0.04018211;0;0;0;-0.4026213;
1653318764;159978;1653318764;160082;1653318764;159957;0.325;-0.04018213;0;0;0;-0.4026213;
