sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;x;y;z;roll;pitch;yaw;
1653318839;667907;1653318839;667978;1653318839;667907;2.488126;-0.5276088;0;-0;0;1.576308;
1653318839;768229;1653318839;768288;1653318839;768229;2.489741;-0.5211246;0;-0;0;1.560779;
1653318839;868781;1653318839;868845;1653318839;868781;2.491456;-0.5146663;0;-0;0;1.545249;
1653318839;969092;1653318839;969152;1653318839;969092;2.493272;-0.5082355;0;-0;0;1.52972;
1653318840;69469;1653318840;69575;1653318840;69469;2.495187;-0.5018336;0;-0;0;1.514191;
1653318840;169858;1653318840;169941;1653318840;169858;2.497373;-0.4954777;0;-0;0;1.496828;
1653318840;270173;1653318840;270234;1653318840;270173;2.499697;-0.4891635;0;-0;0;1.479371;
1653318840;370479;1653318840;370541;1653318840;370479;2.502135;-0.4828913;0;-0;0;1.461916;
1653318840;470784;1653318840;470850;1653318840;470784;2.504682;-0.4766626;0;-0;0;1.444461;
1653318840;571105;1653318840;571171;1653318840;571105;2.507337;-0.4704793;0;-0;0;1.427007;
1653318840;671976;1653318840;672118;1653318840;671976;2.5101;-0.4643432;0;-0;0;1.409552;
1653318840;772496;1653318840;772561;1653318840;772496;2.51297;-0.4582564;0;-0;0;1.392098;
1653318840;872790;1653318840;872853;1653318840;872790;2.515945;-0.4522205;0;-0;0;1.374644;
1653318840;973077;1653318840;973134;1653318840;973077;2.519026;-0.4462375;0;-0;0;1.357189;
1653318841;73517;1653318841;73575;1653318841;73517;2.52221;-0.4403092;0;-0;0;1.339735;
1653318841;173761;1653318841;173822;1653318841;173761;2.525497;-0.4344374;0;-0;0;1.322281;
1653318841;274103;1653318841;274165;1653318841;274103;2.528887;-0.4286238;0;-0;0;1.304826;
1653318841;374386;1653318841;374425;1653318841;374386;2.532377;-0.4228702;0;-0;0;1.287372;
1653318841;474642;1653318841;474685;1653318841;474642;2.535967;-0.4171785;0;-0;0;1.269917;
1653318841;574929;1653318841;574992;1653318841;574929;2.539656;-0.4115503;0;-0;0;1.252463;
1653318841;675244;1653318841;675317;1653318841;675244;2.543442;-0.4059873;0;-0;0;1.235009;
1653318841;775616;1653318841;775684;1653318841;775616;2.547325;-0.4004912;0;-0;0;1.217554;
1653318841;876863;1653318841;876917;1653318841;876863;2.551304;-0.3950638;0;-0;0;1.2001;
1653318841;977168;1653318841;977238;1653318841;977168;2.555376;-0.3897066;0;-0;0;1.182645;
1653318842;77493;1653318842;77555;1653318842;77493;2.559541;-0.3844213;0;-0;0;1.165191;
1653318842;177804;1653318842;177868;1653318842;177804;2.563798;-0.3792095;0;-0;0;1.147737;
1653318842;278196;1653318842;278271;1653318842;278196;2.568146;-0.3740729;0;-0;0;1.130282;
1653318842;378586;1653318842;378658;1653318842;378586;2.572582;-0.3690129;0;-0;0;1.112828;
1653318842;478938;1653318842;479002;1653318842;478938;2.577106;-0.364031;0;-0;0;1.095374;
1653318842;579220;1653318842;579283;1653318842;579220;2.581716;-0.359129;0;-0;0;1.077919;
1653318842;680113;1653318842;680175;1653318842;680113;2.586411;-0.3543081;0;-0;0;1.060465;
1653318842;780337;1653318842;780378;1653318842;780337;2.59119;-0.3495699;0;-0;0;1.04301;
1653318842;880674;1653318842;880746;1653318842;880674;2.595696;-0.3446935;0;-0;0;1.03029;
1653318842;985461;1653318842;985523;1653318842;985461;2.600137;-0.3397956;0;-0;0;1.018343;
1653318843;85781;1653318843;85853;1653318843;85781;2.604624;-0.334943;0;-0;0;1.006394;
1653318843;186109;1653318843;186178;1653318843;186109;2.609166;-0.3301432;0;-0;0;0.9944422;
1653318843;286514;1653318843;286626;1653318843;286514;2.613766;-0.325398;0;-0;0;0.9824899;
1653318843;386930;1653318843;386984;1653318843;386930;2.618422;-0.3207081;0;-0;0;0.9705375;
1653318843;487601;1653318843;487663;1653318843;487601;2.623133;-0.3160741;0;-0;0;0.958585;
1653318843;587969;1653318843;588029;1653318843;587969;2.6279;-0.3114968;0;-0;0;0.9466326;
1653318843;688491;1653318843;688862;1653318843;688491;2.632721;-0.3069768;0;-0;0;0.9346801;
1653318843;790903;1653318843;790965;1653318843;790903;2.637467;-0.3024144;0;-0;0;0.9247362;
1653318843;891272;1653318843;891342;1653318843;891272;2.642128;-0.2977987;0;-0;0;0.9160225;
1653318843;991785;1653318843;991847;1653318843;991785;2.646818;-0.293214;0;-0;0;0.9073193;
1653318844;92103;1653318844;92162;1653318844;92103;2.651545;-0.2886692;0;-0;0;0.8986135;
1653318844;192481;1653318844;192545;1653318844;192481;2.656312;-0.2841656;0;-0;0;0.8899071;
1653318844;292847;1653318844;292898;1653318844;292847;2.661118;-0.2797037;0;-0;0;0.8812007;
1653318844;393148;1653318844;393215;1653318844;393148;2.665962;-0.2752837;0;-0;0;0.8724943;
1653318844;493487;1653318844;493548;1653318844;493487;2.670845;-0.2709061;0;-0;0;0.8637879;
1653318844;594258;1653318844;594366;1653318844;594258;2.675766;-0.2665712;0;-0;0;0.8550816;
1653318844;695314;1653318844;695374;1653318844;695314;2.680724;-0.2622793;0;-0;0;0.8463752;
1653318844;797985;1653318844;798052;1653318844;797985;2.68572;-0.2580307;0;-0;0;0.8376688;
1653318844;898302;1653318844;898366;1653318844;898302;2.689003;-0.2522703;0;-0;0;0.8538798;
1653318844;998615;1653318844;998674;1653318844;998615;2.691892;-0.2462064;0;-0;0;0.8713765;
1653318845;99013;1653318845;99082;1653318845;99013;2.694642;-0.2400659;0;-0;0;0.8888417;
1653318845;199319;1653318845;199383;1653318845;199319;2.697279;-0.2338752;0;-0;0;0.9062976;
1653318845;299631;1653318845;299724;1653318845;299631;2.699808;-0.2276391;0;-0;0;0.9237522;
1653318845;399980;1653318845;400058;1653318845;399980;2.702227;-0.2213596;0;-0;0;0.9412066;
1653318845;500612;1653318845;500684;1653318845;500612;2.704536;-0.2150389;0;-0;0;0.958661;
1653318845;600950;1653318845;601013;1653318845;600950;2.706735;-0.2086789;0;-0;0;0.9761153;
1653318845;702177;1653318845;702240;1653318845;702177;2.708822;-0.2022814;0;-0;0;0.9935696;
1653318845;802528;1653318845;802590;1653318845;802528;2.710798;-0.1958485;0;-0;0;1.011024;
1653318845;902832;1653318845;902894;1653318845;902832;2.712661;-0.1893821;0;-0;0;1.028478;
1653318846;3461;1653318846;3527;1653318846;3461;2.71441;-0.1828841;0;-0;0;1.045933;
1653318846;103689;1653318846;103750;1653318846;103689;2.716046;-0.1763566;0;-0;0;1.063387;
1653318846;204034;1653318846;204095;1653318846;204034;2.717568;-0.1698016;0;-0;0;1.080842;
1653318846;304292;1653318846;304395;1653318846;304292;2.718975;-0.163221;0;-0;0;1.098296;
1653318846;404650;1653318846;404708;1653318846;404650;2.720267;-0.1566168;0;-0;0;1.11575;
1653318846;505201;1653318846;505262;1653318846;505201;2.721444;-0.1499911;0;-0;0;1.133205;
1653318846;605478;1653318846;605541;1653318846;605478;2.722504;-0.1433459;0;-0;0;1.150659;
1653318846;705779;1653318846;705857;1653318846;705779;2.723449;-0.1366831;0;-0;0;1.168113;
1653318846;806104;1653318846;806196;1653318846;806104;2.724277;-0.1300049;0;-0;0;1.185568;
1653318846;906561;1653318846;906617;1653318846;906561;2.724989;-0.1233133;0;-0;0;1.203022;
1653318847;6907;1653318847;6975;1653318847;6907;2.725583;-0.1166102;0;-0;0;1.220477;
1653318847;107303;1653318847;107362;1653318847;107303;2.726061;-0.1098978;0;-0;0;1.237931;
1653318847;207625;1653318847;207716;1653318847;207625;2.726421;-0.1031781;0;-0;0;1.255385;
1653318847;308003;1653318847;308071;1653318847;308003;2.726664;-0.09645312;0;-0;0;1.27284;
1653318847;408320;1653318847;408436;1653318847;408320;2.72679;-0.08972492;0;-0;0;1.290294;
1653318847;508703;1653318847;508767;1653318847;508703;2.726798;-0.08299556;0;-0;0;1.307749;
1653318847;608984;1653318847;609048;1653318847;608984;2.728705;-0.0767788;0;-0;0;1.301648;
1653318847;709440;1653318847;709502;1653318847;709440;2.731364;-0.0707792;0;-0;0;1.291694;
1653318847;809724;1653318847;809778;1653318847;809724;2.734156;-0.06482815;0;-0;0;1.281752;
1653318847;909989;1653318847;910056;1653318847;909989;2.737015;-0.05890758;0;-0;0;1.271823;
1653318848;10229;1653318848;10294;1653318848;10229;2.739934;-0.05301626;0;-0;0;1.261898;
1653318848;110537;1653318848;110603;1653318848;110537;2.742912;-0.04715429;0;-0;0;1.251973;
1653318848;215795;1653318848;215874;1653318848;215795;2.745948;-0.04132216;0;-0;0;1.242048;
1653318848;316156;1653318848;316223;1653318848;316156;2.749042;-0.03552046;0;-0;0;1.232124;
1653318848;416455;1653318848;416568;1653318848;416455;2.752193;-0.02974974;0;-0;0;1.222199;
1653318848;516860;1653318848;516922;1653318848;516860;2.75494;-0.02383455;0;-0;0;1.217868;
1653318848;617868;1653318848;617929;1653318848;617868;2.757547;-0.01786928;0;-0;0;1.214453;
1653318848;718187;1653318848;718253;1653318848;718187;2.760157;-0.01190655;0;-0;0;1.211034;
1653318848;818564;1653318848;818623;1653318848;818564;2.762786;-0.005952014;0;-0;0;1.207612;
1653318848;922637;1653318848;922704;1653318848;922637;2.765435;-6.410483e-06;0;-0;0;1.204189;
1653318849;23127;1653318849;23190;1653318849;23127;2.768104;0.005930103;0;-0;0;1.200766;
1653318849;123421;1653318849;123486;1653318849;123421;2.770793;0.01185745;0;-0;0;1.197343;
1653318849;226883;1653318849;226965;1653318849;226883;2.773503;0.01777555;0;-0;0;1.19392;
1653318849;327325;1653318849;327413;1653318849;327325;2.776233;0.02368435;0;-0;0;1.190497;
1653318849;427859;1653318849;427995;1653318849;427859;2.778662;0.02971356;0;-0;0;1.191;
1653318849;528345;1653318849;528494;1653318849;528345;2.780972;0.03578979;0;-0;0;1.192144;
1653318849;629664;1653318849;629724;1653318849;629664;2.783264;0.04187335;0;-0;0;1.193286;
1653318849;729917;1653318849;729982;1653318849;729917;2.785548;0.0479601;0;-0;0;1.194426;
1653318849;830203;1653318849;830270;1653318849;830203;2.787824;0.0540495;0;-0;0;1.195565;
1653318849;937405;1653318849;937462;1653318849;937405;2.790094;0.06014151;0;-0;0;1.196704;
1653318850;37692;1653318850;37764;1653318850;37692;2.792356;0.0662361;0;-0;0;1.197844;
1653318850;139068;1653318850;139132;1653318850;139068;2.794612;0.07233327;0;-0;0;1.198983;
1653318850;239385;1653318850;239456;1653318850;239385;2.795699;0.07886488;0;-0;0;1.214159;
1653318850;339765;1653318850;339831;1653318850;339765;2.796268;0.08555687;0;-0;0;1.23163;
1653318850;440081;1653318850;440141;1653318850;440081;2.796676;0.0922722;0;-0;0;1.249095;
1653318850;540417;1653318850;540487;1653318850;540417;2.796963;0.09899513;0;-0;0;1.266552;
1653318850;640956;1653318850;641014;1653318850;640956;2.797131;0.1057224;0;-0;0;1.284007;
1653318850;742081;1653318850;742148;1653318850;742081;2.797181;0.1124515;0;-0;0;1.301461;
1653318850;842858;1653318850;842967;1653318850;842858;2.797114;0.1191806;0;-0;0;1.318916;
1653318850;943230;1653318850;943290;1653318850;943230;2.79693;0.1259074;0;-0;0;1.33637;
1653318851;43559;1653318851;43625;1653318851;43559;2.796628;0.13263;0;-0;0;1.353824;
1653318851;150622;1653318851;150723;1653318851;150622;2.796767;0.139242;0;-0;0;1.364305;
1653318851;250947;1653318851;251016;1653318851;250947;2.797395;0.1457471;0;-0;0;1.370514;
1653318851;351293;1653318851;351362;1653318851;351293;2.798036;0.1522455;0;-0;0;1.376686;
1653318851;451896;1653318851;451959;1653318851;451896;2.798643;0.1587465;0;-0;0;1.382867;
1653318851;552225;1653318851;552281;1653318851;552225;2.799211;0.165251;0;-0;0;1.389051;
1653318851;652969;1653318851;653034;1653318851;652969;2.799739;0.1717589;0;-0;0;1.395234;
1653318851;753663;1653318851;753727;1653318851;753663;2.800226;0.1782699;0;-0;0;1.401417;
1653318851;853969;1653318851;854029;1653318851;853969;2.800673;0.1847838;0;-0;0;1.407601;
1653318851;954899;1653318851;954955;1653318851;954899;2.80108;0.1913003;0;-0;0;1.413784;
1653318852;55330;1653318852;55393;1653318852;55330;2.801447;0.1978192;0;-0;0;1.419967;
1653318852;155660;1653318852;155729;1653318852;155660;2.801667;0.2043549;0;-0;0;1.427471;
1653318852;256010;1653318852;256099;1653318852;256010;2.801731;0.2109059;0;-0;0;1.435783;
1653318852;356418;1653318852;356482;1653318852;356418;2.80173;0.2174585;0;-0;0;1.444102;
1653318852;457253;1653318852;457329;1653318852;457253;2.801673;0.224011;0;-0;0;1.452419;
1653318852;557553;1653318852;557617;1653318852;557553;2.801562;0.2305628;0;-0;0;1.460736;
1653318852;657882;1653318852;657948;1653318852;657882;2.801397;0.2371135;0;-0;0;1.469053;
1653318852;758198;1653318852;758263;1653318852;758198;2.801177;0.2436626;0;-0;0;1.47737;
1653318852;858531;1653318852;858623;1653318852;858531;2.800902;0.2502096;0;-0;0;1.485687;
1653318852;958867;1653318852;958933;1653318852;958867;2.800573;0.2567542;0;-0;0;1.494003;
1653318853;59239;1653318853;59326;1653318853;59239;2.80019;0.2632957;0;-0;0;1.50232;
1653318853;160035;1653318853;160146;1653318853;160035;2.799599;0.2698415;0;-0;0;1.512269;
1653318853;260458;1653318853;260516;1653318853;260458;2.798918;0.2763822;0;-0;0;1.522301;
1653318853;360786;1653318853;360847;1653318853;360786;2.798168;0.2829159;0;-0;0;1.532331;
1653318853;461381;1653318853;461444;1653318853;461381;2.797352;0.2894417;0;-0;0;1.542361;
1653318853;561812;1653318853;561873;1653318853;561812;2.796471;0.295959;0;-0;0;1.552391;
1653318853;668564;1653318853;668622;1653318853;668564;2.795525;0.3024671;0;-0;0;1.56242;
1653318853;768821;1653318853;769968;1653318853;768821;2.794513;0.3089655;0;-0;0;1.57245;
1653318853;869298;1653318853;869367;1653318853;869298;2.793436;0.3154534;0;-0;0;1.58248;
1653318853;969601;1653318853;969665;1653318853;969601;2.792267;0.3219292;0;-0;0;1.592813;
1653318854;70035;1653318854;70102;1653318854;70035;2.791022;0.3283922;0;-0;0;1.603197;
1653318854;170468;1653318854;170554;1653318854;170468;2.789709;0.334842;0;-0;0;1.61358;
1653318854;270829;1653318854;270896;1653318854;270829;2.788329;0.3412777;0;-0;0;1.623963;
1653318854;371144;1653318854;371202;1653318854;371144;2.786882;0.3476988;0;-0;0;1.634346;
1653318854;471449;1653318854;471504;1653318854;471449;2.785368;0.3541045;0;-0;0;1.644729;
1653318854;571719;1653318854;571795;1653318854;571719;2.783788;0.3604941;0;-0;0;1.655112;
1653318854;672176;1653318854;672238;1653318854;672176;2.782142;0.366867;0;-0;0;1.665495;
1653318854;773966;1653318854;774029;1653318854;773966;2.78043;0.3732225;0;-0;0;1.675878;
1653318854;878169;1653318854;878258;1653318854;878169;2.778652;0.3795598;0;-0;0;1.68626;
1653318854;978509;1653318854;978570;1653318854;978509;2.777015;0.3859063;0;-0;0;1.694516;
1653318855;78835;1653318855;78939;1653318855;78835;2.775343;0.3922415;0;-0;0;1.702738;
1653318855;179196;1653318855;179256;1653318855;179196;2.773622;0.3985631;0;-0;0;1.710963;
1653318855;279481;1653318855;279542;1653318855;279481;2.771849;0.4048702;0;-0;0;1.719188;
1653318855;379683;1653318855;379885;1653318855;379683;2.770025;0.4111626;0;-0;0;1.727414;
1653318855;480428;1653318855;480493;1653318855;480428;2.768148;0.4174398;0;-0;0;1.735639;
1653318855;580801;1653318855;580867;1653318855;580801;2.76622;0.4237013;0;-0;0;1.743865;
1653318855;681444;1653318855;681505;1653318855;681444;2.764241;0.4299468;0;-0;0;1.75209;
1653318855;781760;1653318855;781834;1653318855;781760;2.76221;0.4361758;0;-0;0;1.760315;
1653318855;885307;1653318855;885357;1653318855;885307;2.760074;0.4423764;0;-0;0;1.769109;
1653318855;985550;1653318855;985610;1653318855;985550;2.757878;0.448557;0;-0;0;1.777911;
1653318856;86131;1653318856;86189;1653318856;86131;2.755628;0.4547179;0;-0;0;1.786712;
1653318856;186494;1653318856;186553;1653318856;186494;2.753323;0.4608588;0;-0;0;1.795513;
1653318856;290058;1653318856;290121;1653318856;290058;2.750965;0.4669791;0;-0;0;1.804314;
1653318856;390370;1653318856;390432;1653318856;390370;2.748552;0.4730784;0;-0;0;1.813115;
1653318856;490690;1653318856;490762;1653318856;490690;2.746086;0.4791563;0;-0;0;1.821916;
1653318856;591516;1653318856;591588;1653318856;591516;2.743567;0.4852122;0;-0;0;1.830717;
1653318856;692179;1653318856;692245;1653318856;692179;2.740994;0.4912457;0;-0;0;1.839518;
1653318856;792466;1653318856;792527;1653318856;792466;2.738596;0.4973228;0;-0;0;1.845641;
1653318856;892970;1653318856;893038;1653318856;892970;2.736241;0.5034088;0;-0;0;1.851326;
1653318856;993327;1653318856;993386;1653318856;993327;2.73386;0.5094838;0;-0;0;1.857011;
1653318857;93667;1653318857;93724;1653318857;93667;2.731446;0.5155454;0;-0;0;1.862699;
1653318857;194159;1653318857;194216;1653318857;194159;2.728998;0.5215933;0;-0;0;1.868387;
1653318857;294535;1653318857;294598;1653318857;294535;2.726515;0.5276271;0;-0;0;1.874075;
1653318857;394823;1653318857;394886;1653318857;394823;2.723998;0.5336467;0;-0;0;1.879762;
1653318857;495152;1653318857;495216;1653318857;495152;2.721446;0.5396519;0;-0;0;1.88545;
1653318857;604491;1653318857;604558;1653318857;604491;2.71886;0.5456424;0;-0;0;1.891138;
1653318857;704800;1653318857;704869;1653318857;704800;2.716265;0.5516264;0;-0;0;1.896557;
1653318857;805127;1653318857;805189;1653318857;805127;2.713641;0.5575977;0;-0;0;1.901963;
1653318857;905453;1653318857;905513;1653318857;905453;2.710985;0.5635548;0;-0;0;1.907368;
1653318858;5738;1653318858;5802;1653318858;5738;2.708297;0.5694975;0;-0;0;1.912774;
1653318858;106041;1653318858;106105;1653318858;106041;2.705576;0.5754256;0;-0;0;1.91818;
1653318858;206473;1653318858;206534;1653318858;206473;2.702824;0.5813388;0;-0;0;1.923586;
1653318858;307018;1653318858;307081;1653318858;307018;2.70004;0.5872371;0;-0;0;1.928991;
1653318858;407560;1653318858;407621;1653318858;407560;2.697224;0.5931203;0;-0;0;1.934397;
1653318858;513176;1653318858;513249;1653318858;513176;2.694377;0.5989881;0;-0;0;1.939803;
1653318858;613826;1653318858;613928;1653318858;613826;2.691712;0.6049256;0;-0;0;1.942858;
1653318858;714163;1653318858;714232;1653318858;714163;2.689048;0.6108623;0;-0;0;1.945877;
1653318858;814497;1653318858;814636;1653318858;814497;2.686368;0.6167917;0;-0;0;1.948898;
1653318858;915529;1653318858;915596;1653318858;915529;2.68367;0.6227131;0;-0;0;1.95192;
1653318859;18899;1653318859;18964;1653318859;18899;2.680954;0.6286263;0;-0;0;1.954942;
1653318859;119204;1653318859;119268;1653318859;119204;2.678221;0.6345314;0;-0;0;1.957964;
1653318859;219529;1653318859;219607;1653318859;219529;2.675469;0.6404281;0;-0;0;1.960986;
1653318859;319929;1653318859;319983;1653318859;319929;2.6727;0.6463165;0;-0;0;1.964008;
1653318859;420220;1653318859;420291;1653318859;420220;2.669914;0.6521965;0;-0;0;1.96703;
1653318859;520493;1653318859;520557;1653318859;520493;2.667109;0.6580681;0;-0;0;1.970052;
1653318859;621616;1653318859;621695;1653318859;621616;2.664429;0.6639919;0;-0;0;1.971426;
1653318859;724142;1653318859;724206;1653318859;724142;2.661764;0.6699223;0;-0;0;1.972714;
1653318859;824456;1653318859;824521;1653318859;824456;2.659095;0.6758503;0;-0;0;1.974004;
1653318859;924788;1653318859;924853;1653318859;924788;2.656418;0.681775;0;-0;0;1.975295;
1653318860;25102;1653318860;25178;1653318860;25102;2.653734;0.6876963;0;-0;0;1.976586;
1653318860;125418;1653318860;125474;1653318860;125418;2.651042;0.6936141;0;-0;0;1.977877;
1653318860;225689;1653318860;225759;1653318860;225689;2.648343;0.6995285;0;-0;0;1.979168;
1653318860;326013;1653318860;326073;1653318860;326013;2.645635;0.7054393;0;-0;0;1.980459;
1653318860;428515;1653318860;428587;1653318860;428515;2.64292;0.7113466;0;-0;0;1.98175;
1653318860;529117;1653318860;529205;1653318860;529117;2.640233;0.7172657;0;-0;0;1.982576;
1653318860;629497;1653318860;629615;1653318860;629497;2.637575;0.7231977;0;-0;0;1.983117;
1653318860;729912;1653318860;729975;1653318860;729912;2.634917;0.7291298;0;-0;0;1.983655;
1653318860;830235;1653318860;830301;1653318860;830235;2.632257;0.7350606;0;-0;0;1.984194;
1653318860;930553;1653318860;930619;1653318860;930553;2.629593;0.74099;0;-0;0;1.984733;
1653318861;30834;1653318861;30901;1653318861;30834;2.626926;0.746918;0;-0;0;1.985272;
1653318861;131159;1653318861;131223;1653318861;131159;2.624256;0.7528445;0;-0;0;1.985812;
